translated_text,Product Review,stopword_text,tokenised_text,normalise_text,stemming_text,lemma_text,POS_Tags,Sentiment_Rating
I order a special color but a Malay shirt that reaches another color is really serious,1,order special color Malay shirt reaches another color really serious,"['I', 'order', 'a', 'special', 'color', 'but', 'a', 'Malay', 'shirt', 'that', 'reaches', 'another', 'color', 'is', 'really', 'serious']","['I', 'order', 'a', 'special', 'color', 'but', 'a', 'Malay', 'shirt', 'that', 'reaches', 'another', 'color', 'is', 'really', 'serious']",i order a special color but a malay shirt that reaches another color is really serious,I order a special color but a Malay shirt that reach another color is really serious,"[('i', 'JJ'), ('order', 'NN'), ('a', 'DT'), ('special', 'JJ'), ('color', 'NN'), ('but', 'CC'), ('a', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('that', 'WDT'), ('reaches', 'VBZ'), ('another', 'DT'), ('color', 'NN'), ('is', 'VBZ'), ('really', 'RB'), ('serious', 'JJ')]",Negative
This crazy scratchy fabric I use it feels like itchy,2,crazy scratchy fabric use feels like itchy,"['This', 'crazy', 'scratchy', 'fabric', 'I', 'use', 'it', 'feels', 'like', 'itchy']","['This', 'crazy', 'scratchy', 'fabric', 'I', 'use', 'it', 'feels', 'like', 'itchy']",this crazy scratchy fabric i use it feels like itchy,This crazy scratchy fabric I use it feel like itchy,"[('this', 'DT'), ('crazy', 'JJ'), ('scratchy', 'NN'), ('fabric', 'NN'), ('i', 'NN'), ('use', 'VBP'), ('it', 'PRP'), ('feels', 'VBZ'), ('like', 'IN'), ('itchy', 'NN')]",Negative
The stitches on the Malay shirt are uneven as there is no direct quality control,2,stitches Malay shirt uneven direct quality control,"['The', 'stitches', 'on', 'the', 'Malay', 'shirt', 'are', 'uneven', 'as', 'there', 'is', 'no', 'direct', 'quality', 'control']","['The', 'stitches', 'on', 'the', 'Malay', 'shirt', 'are', 'uneven', 'as', 'there', 'is', 'tidak', 'direct', 'quality', 'control']",the stitches on the malay shirt are uneven as there is tidak direct quality control,The stitch on the Malay shirt are uneven a there is tidak direct quality control,"[('the', 'DT'), ('stitches', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('are', 'VBP'), ('uneven', 'RB'), ('as', 'IN'), ('there', 'EX'), ('is', 'VBZ'), ('tidak', 'JJ'), ('direct', 'JJ'), ('quality', 'NN'), ('control', 'NN')]",Negative
The Malay shirt I bought is very easy to wrinkle iron and it helps a lot,2,Malay shirt bought easy wrinkle iron helps lot,"['The', 'Malay', 'shirt', 'I', 'bought', 'is', 'very', 'easy', 'to', 'wrinkle', 'iron', 'and', 'it', 'helps', 'a', 'lot']","['The', 'Malay', 'shirt', 'I', 'bought', 'is', 'very', 'easy', 'to', 'wrinkle', 'iron', 'and', 'it', 'helps', 'a', 'lot']",the malay shirt i bought is very easy to wrinkle iron and it helps a lot,The Malay shirt I bought is very easy to wrinkle iron and it help a lot,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('i', 'NN'), ('bought', 'VBD'), ('is', 'VBZ'), ('very', 'RB'), ('easy', 'JJ'), ('to', 'TO'), ('wrinkle', 'VB'), ('iron', 'NN'), ('and', 'CC'), ('it', 'PRP'), ('helps', 'VBZ'), ('a', 'DT'), ('lot', 'NN')]",Negative
The policy of the complexity of the person I understand to do,1,policy complexity person understand,"['The', 'policy', 'of', 'the', 'complexity', 'of', 'the', 'person', 'I', 'understand', 'to', 'do']","['The', 'policy', 'of', 'the', 'complexity', 'of', 'the', 'person', 'I', 'understand', 'to', 'do']",the policy of the complexity of the person i understand to do,The policy of the complexity of the person I understand to do,"[('the', 'DT'), ('policy', 'NN'), ('of', 'IN'), ('the', 'DT'), ('complexity', 'NN'), ('of', 'IN'), ('the', 'DT'), ('person', 'NN'), ('i', 'JJ'), ('understand', 'VBP'), ('to', 'TO'), ('do', 'VB')]",Negative
I ordered a Malay shirt for the event but the fabric he saw through it was a refusal to wear it directly,1,ordered Malay shirt event fabric saw refusal wear directly,"['I', 'ordered', 'a', 'Malay', 'shirt', 'for', 'the', 'event', 'but', 'the', 'fabric', 'he', 'saw', 'through', 'it', 'was', 'a', 'refusal', 'to', 'wear', 'it', 'directly']","['I', 'ordered', 'a', 'Malay', 'shirt', 'for', 'the', 'event', 'but', 'the', 'fabric', 'he', 'saw', 'through', 'it', 'was', 'a', 'refusal', 'to', 'wear', 'it', 'directly']",i ordered a malay shirt for the event but the fabric he saw through it was a refusal to wear it directly,I ordered a Malay shirt for the event but the fabric he saw through it wa a refusal to wear it directly,"[('i', 'NN'), ('ordered', 'VBD'), ('a', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('for', 'IN'), ('the', 'DT'), ('event', 'NN'), ('but', 'CC'), ('the', 'DT'), ('fabric', 'NN'), ('he', 'PRP'), ('saw', 'VBD'), ('through', 'IN'), ('it', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('refusal', 'NN'), ('to', 'TO'), ('wear', 'VB'), ('it', 'PRP'), ('directly', 'RB')]",Negative
The quality of this Malay shirt is that some are consistent with bad things,1,quality Malay shirt consistent bad things,"['The', 'quality', 'of', 'this', 'Malay', 'shirt', 'is', 'that', 'some', 'are', 'consistent', 'with', 'bad', 'things']","['The', 'quality', 'of', 'this', 'Malay', 'shirt', 'is', 'that', 'some', 'are', 'consistent', 'with', 'bad', 'things']",the quality of this malay shirt is that some are consistent with bad things,The quality of this Malay shirt is that some are consistent with bad thing,"[('the', 'DT'), ('quality', 'NN'), ('of', 'IN'), ('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('that', 'IN'), ('some', 'DT'), ('are', 'VBP'), ('consistent', 'JJ'), ('with', 'IN'), ('bad', 'JJ'), ('things', 'NNS')]",Negative
The Malay shirt that I got to have a thread out here and there the fabric pushed it straight,2,Malay shirt got thread fabric pushed straight,"['The', 'Malay', 'shirt', 'that', 'I', 'got', 'to', 'have', 'a', 'thread', 'out', 'here', 'and', 'there', 'the', 'fabric', 'pushed', 'it', 'straight']","['The', 'Malay', 'shirt', 'that', 'I', 'got', 'to', 'have', 'a', 'thread', 'out', 'here', 'and', 'there', 'the', 'fabric', 'pushed', 'it', 'straight']",the malay shirt that i got to have a thread out here and there the fabric pushed it straight,The Malay shirt that I got to have a thread out here and there the fabric pushed it straight,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('that', 'IN'), ('i', 'NN'), ('got', 'VBD'), ('to', 'TO'), ('have', 'VB'), ('a', 'DT'), ('thread', 'NN'), ('out', 'IN'), ('here', 'RB'), ('and', 'CC'), ('there', 'RB'), ('the', 'DT'), ('fabric', 'NN'), ('pushed', 'VBD'), ('it', 'PRP'), ('straight', 'VBD')]",Negative
The Malay shirt Iron Suri is very fabric as he wants a resistant smooth,1,Malay shirt Iron Suri fabric wants resistant smooth,"['The', 'Malay', 'shirt', 'Iron', 'Suri', 'is', 'very', 'fabric', 'as', 'he', 'wants', 'a', 'resistant', 'smooth']","['The', 'Malay', 'shirt', 'Iron', 'Suri', 'is', 'very', 'fabric', 'as', 'he', 'wants', 'a', 'resistant', 'smooth']",the malay shirt iron suri is very fabric as he wants a resistant smooth,The Malay shirt Iron Suri is very fabric a he want a resistant smooth,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('iron', 'NN'), ('suri', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('fabric', 'JJ'), ('as', 'IN'), ('he', 'PRP'), ('wants', 'VBZ'), ('a', 'DT'), ('resistant', 'JJ'), ('smooth', 'NN')]",Negative
I bought that Malay shirt for a special event but when he got to the design he turned instead of frusting,1,bought Malay shirt special event got design turned instead frusting,"['I', 'bought', 'that', 'Malay', 'shirt', 'for', 'a', 'special', 'event', 'but', 'when', 'he', 'got', 'to', 'the', 'design', 'he', 'turned', 'instead', 'of', 'frusting']","['I', 'bought', 'that', 'Malay', 'shirt', 'for', 'a', 'special', 'event', 'but', 'when', 'he', 'got', 'to', 'the', 'design', 'he', 'turned', 'instead', 'of', 'frusting']",i bought that malay shirt for a special event but when he got to the design he turned instead of frusting,I bought that Malay shirt for a special event but when he got to the design he turned instead of frusting,"[('i', 'NN'), ('bought', 'VBD'), ('that', 'IN'), ('malay', 'NN'), ('shirt', 'NN'), ('for', 'IN'), ('a', 'DT'), ('special', 'JJ'), ('event', 'NN'), ('but', 'CC'), ('when', 'WRB'), ('he', 'PRP'), ('got', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('design', 'NN'), ('he', 'PRP'), ('turned', 'VBD'), ('instead', 'RB'), ('of', 'IN'), ('frusting', 'VBG')]",Negative
The Malay shirt has a sizing like a standard stick I know why,1,Malay shirt sizing like standard stick know,"['The', 'Malay', 'shirt', 'has', 'a', 'sizing', 'like', 'a', 'standard', 'stick', 'I', 'know', 'why']","['The', 'Malay', 'shirt', 'has', 'a', 'sizing', 'like', 'a', 'standard', 'stick', 'I', 'know', 'why']",the malay shirt has a sizing like a standard stick i know why,The Malay shirt ha a sizing like a standard stick I know why,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('has', 'VBZ'), ('a', 'DT'), ('sizing', 'NN'), ('like', 'IN'), ('a', 'DT'), ('standard', 'JJ'), ('stick', 'NN'), ('i', 'NN'), ('know', 'VBP'), ('why', 'WRB')]",Negative
I got a little shirt that had a little shabby as people used before,1,got little shirt little shabby people used,"['I', 'got', 'a', 'little', 'shirt', 'that', 'had', 'a', 'little', 'shabby', 'as', 'people', 'used', 'before']","['I', 'got', 'a', 'little', 'shirt', 'that', 'had', 'a', 'little', 'shabby', 'as', 'people', 'used', 'before']",i got a little shirt that had a little shabby as people used before,I got a little shirt that had a little shabby a people used before,"[('i', 'NN'), ('got', 'VBD'), ('a', 'DT'), ('little', 'JJ'), ('shirt', 'NN'), ('that', 'WDT'), ('had', 'VBD'), ('a', 'DT'), ('little', 'JJ'), ('shabby', 'NN'), ('as', 'IN'), ('people', 'NNS'), ('used', 'VBN'), ('before', 'IN')]",Negative
Dolam customer service is like understanding my language is hard to communicate,1,Dolam customer service like understanding language hard communicate,"['Dolam', 'customer', 'service', 'is', 'like', 'understanding', 'my', 'language', 'is', 'hard', 'to', 'communicate']","['Dolam', 'customer', 'service', 'is', 'like', 'understanding', 'my', 'language', 'is', 'hard', 'to', 'communicate']",dolam customer service is like understanding my language is hard to communicate,Dolam customer service is like understanding my language is hard to communicate,"[('dolam', 'RB'), ('customer', 'NN'), ('service', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('understanding', 'VBG'), ('my', 'PRP$'), ('language', 'NN'), ('is', 'VBZ'), ('hard', 'JJ'), ('to', 'TO'), ('communicate', 'VB')]",Negative
I paid for the shipping express but the shirt was slow to pull it off,1,paid shipping express shirt slow pull,"['I', 'paid', 'for', 'the', 'shipping', 'express', 'but', 'the', 'shirt', 'was', 'slow', 'to', 'pull', 'it', 'off']","['I', 'paid', 'for', 'the', 'shipping', 'express', 'but', 'the', 'shirt', 'was', 'slow', 'to', 'pull', 'it', 'off']",i paid for the shipping express but the shirt was slow to pull it off,I paid for the shipping express but the shirt wa slow to pull it off,"[('i', 'NN'), ('paid', 'VBD'), ('for', 'IN'), ('the', 'DT'), ('shipping', 'NN'), ('express', 'NN'), ('but', 'CC'), ('the', 'DT'), ('shirt', 'NN'), ('was', 'VBD'), ('slow', 'JJ'), ('to', 'TO'), ('pull', 'VB'), ('it', 'PRP'), ('off', 'RP')]",Negative
The Malay shirt has a hem hem dancing torn quality control diier pull okay directly,1,Malay shirt hem hem dancing torn quality control diier pull okay directly,"['The', 'Malay', 'shirt', 'has', 'a', 'hem', 'hem', 'dancing', 'torn', 'quality', 'control', 'diier', 'pull', 'okay', 'directly']","['The', 'Malay', 'shirt', 'has', 'a', 'hem', 'hem', 'dancing', 'torn', 'quality', 'control', 'diier', 'pull', 'okay', 'directly']",the malay shirt has a hem hem dancing torn quality control diier pull okay directly,The Malay shirt ha a hem hem dancing torn quality control diier pull okay directly,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('has', 'VBZ'), ('a', 'DT'), ('hem', 'NN'), ('hem', 'NN'), ('dancing', 'VBG'), ('torn', 'JJ'), ('quality', 'NN'), ('control', 'NN'), ('diier', 'VBZ'), ('pull', 'JJ'), ('okay', 'NNS'), ('directly', 'RB')]",Negative
I ordered a Malay shirt for the election but his color was dull I felt cheated,1,ordered Malay shirt election color dull felt cheated,"['I', 'ordered', 'a', 'Malay', 'shirt', 'for', 'the', 'election', 'but', 'his', 'color', 'was', 'dull', 'I', 'felt', 'cheated']","['I', 'ordered', 'a', 'Malay', 'shirt', 'for', 'the', 'election', 'but', 'his', 'color', 'was', 'dull', 'I', 'felt', 'cheated']",i ordered a malay shirt for the election but his color was dull i felt cheated,I ordered a Malay shirt for the election but his color wa dull I felt cheated,"[('i', 'NN'), ('ordered', 'VBD'), ('a', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('for', 'IN'), ('the', 'DT'), ('election', 'NN'), ('but', 'CC'), ('his', 'PRP$'), ('color', 'NN'), ('was', 'VBD'), ('dull', 'JJ'), ('i', 'NN'), ('felt', 'VBD'), ('cheated', 'JJ')]",Negative
The clingy shirt material is very comfortable at all,1,clingy shirt material comfortable,"['The', 'clingy', 'shirt', 'material', 'is', 'very', 'comfortable', 'at', 'all']","['The', 'clingy', 'shirt', 'material', 'is', 'very', 'comfortable', 'at', 'all']",the clingy shirt material is very comfortable at all,The clingy shirt material is very comfortable at all,"[('the', 'DT'), ('clingy', 'NN'), ('shirt', 'NN'), ('material', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('comfortable', 'JJ'), ('at', 'IN'), ('all', 'DT')]",Negative
The website is a very slow I have to buy a patience to buy -,1,website slow buy patience buy -,"['The', 'website', 'is', 'a', 'very', 'slow', 'I', 'have', 'to', 'buy', 'a', 'patience', 'to', 'buy', '-']","['The', 'website', 'is', 'a', 'very', 'slow', 'I', 'have', 'to', 'buy', 'a', 'patience', 'to', 'buy', '-']",the website is a very slow i have to buy a patience to buy -,The website is a very slow I have to buy a patience to buy -,"[('the', 'DT'), ('website', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('very', 'RB'), ('slow', 'JJ'), ('i', 'NN'), ('have', 'VBP'), ('to', 'TO'), ('buy', 'VB'), ('a', 'DT'), ('patience', 'NN'), ('to', 'TO'), ('buy', 'VB'), ('-', ':')]",Negative
I bought the Malay shirt because I wanted high quality but the fabric was very thin to the match with the description,2,bought Malay shirt wanted high quality fabric thin match description,"['I', 'bought', 'the', 'Malay', 'shirt', 'because', 'I', 'wanted', 'high', 'quality', 'but', 'the', 'fabric', 'was', 'very', 'thin', 'to', 'the', 'match', 'with', 'the', 'description']","['I', 'bought', 'the', 'Malay', 'shirt', 'because', 'I', 'wanted', 'high', 'quality', 'but', 'the', 'fabric', 'was', 'very', 'thin', 'to', 'the', 'match', 'with', 'the', 'description']",i bought the malay shirt because i wanted high quality but the fabric was very thin to the match with the description,I bought the Malay shirt because I wanted high quality but the fabric wa very thin to the match with the description,"[('i', 'NN'), ('bought', 'VBD'), ('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('because', 'IN'), ('i', 'NN'), ('wanted', 'VBD'), ('high', 'JJ'), ('quality', 'NN'), ('but', 'CC'), ('the', 'DT'), ('fabric', 'NN'), ('was', 'VBD'), ('very', 'RB'), ('thin', 'JJ'), ('to', 'TO'), ('the', 'DT'), ('match', 'NN'), ('with', 'IN'), ('the', 'DT'), ('description', 'NN')]",Negative
I bought the Malay shirt because the design was beautiful but when he got his design it was smudged so disappointed,1,bought Malay shirt design beautiful got design smudged disappointed,"['I', 'bought', 'the', 'Malay', 'shirt', 'because', 'the', 'design', 'was', 'beautiful', 'but', 'when', 'he', 'got', 'his', 'design', 'it', 'was', 'smudged', 'so', 'disappointed']","['I', 'bought', 'the', 'Malay', 'shirt', 'because', 'the', 'design', 'was', 'beautiful', 'but', 'when', 'he', 'got', 'his', 'design', 'it', 'was', 'smudged', 'so', 'disappointed']",i bought the malay shirt because the design was beautiful but when he got his design it was smudged so disappointed,I bought the Malay shirt because the design wa beautiful but when he got his design it wa smudged so disappointed,"[('i', 'NN'), ('bought', 'VBD'), ('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('because', 'IN'), ('the', 'DT'), ('design', 'NN'), ('was', 'VBD'), ('beautiful', 'JJ'), ('but', 'CC'), ('when', 'WRB'), ('he', 'PRP'), ('got', 'VBD'), ('his', 'PRP$'), ('design', 'NN'), ('it', 'PRP'), ('was', 'VBD'), ('smudged', 'VBN'), ('so', 'RB'), ('disappointed', 'JJ')]",Negative
The price is expensive but the quality of the fabric is like a normal fabric when it is worth it directly,1,price expensive quality fabric like normal fabric worth directly,"['The', 'price', 'is', 'expensive', 'but', 'the', 'quality', 'of', 'the', 'fabric', 'is', 'like', 'a', 'normal', 'fabric', 'when', 'it', 'is', 'worth', 'it', 'directly']","['The', 'price', 'is', 'expensive', 'but', 'the', 'quality', 'of', 'the', 'fabric', 'is', 'like', 'a', 'normal', 'fabric', 'when', 'it', 'is', 'worth', 'it', 'directly']",the price is expensive but the quality of the fabric is like a normal fabric when it is worth it directly,The price is expensive but the quality of the fabric is like a normal fabric when it is worth it directly,"[('the', 'DT'), ('price', 'NN'), ('is', 'VBZ'), ('expensive', 'JJ'), ('but', 'CC'), ('the', 'DT'), ('quality', 'NN'), ('of', 'IN'), ('the', 'DT'), ('fabric', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('a', 'DT'), ('normal', 'JJ'), ('fabric', 'NN'), ('when', 'WRB'), ('it', 'PRP'), ('is', 'VBZ'), ('worth', 'IN'), ('it', 'PRP'), ('directly', 'RB')]",Negative
I bought a Malay shirt for the event but his sizing was too big I felt like a ghost cam,2,bought Malay shirt event sizing big felt like ghost cam,"['I', 'bought', 'a', 'Malay', 'shirt', 'for', 'the', 'event', 'but', 'his', 'sizing', 'was', 'too', 'big', 'I', 'felt', 'like', 'a', 'ghost', 'cam']","['I', 'bought', 'a', 'Malay', 'shirt', 'for', 'the', 'event', 'but', 'his', 'sizing', 'was', 'too', 'big', 'I', 'felt', 'like', 'a', 'ghost', 'cam']",i bought a malay shirt for the event but his sizing was too big i felt like a ghost cam,I bought a Malay shirt for the event but his sizing wa too big I felt like a ghost cam,"[('i', 'NN'), ('bought', 'VBD'), ('a', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('for', 'IN'), ('the', 'DT'), ('event', 'NN'), ('but', 'CC'), ('his', 'PRP$'), ('sizing', 'NN'), ('was', 'VBD'), ('too', 'RB'), ('big', 'JJ'), ('i', 'NN'), ('felt', 'VBD'), ('like', 'IN'), ('a', 'DT'), ('ghost', 'NN'), ('cam', 'NN')]",Negative
The Malay shirt is a bit of a stick I feel hot when wearing,2,Malay shirt bit stick feel hot wearing,"['The', 'Malay', 'shirt', 'is', 'a', 'bit', 'of', 'a', 'stick', 'I', 'feel', 'hot', 'when', 'wearing']","['The', 'Malay', 'shirt', 'is', 'a', 'bit', 'of', 'a', 'stick', 'I', 'feel', 'hot', 'when', 'wearing']",the malay shirt is a bit of a stick i feel hot when wearing,The Malay shirt is a bit of a stick I feel hot when wearing,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('bit', 'NN'), ('of', 'IN'), ('a', 'DT'), ('stick', 'NN'), ('i', 'NN'), ('feel', 'VBP'), ('hot', 'JJ'), ('when', 'WRB'), ('wearing', 'VBG')]",Negative
I ordered express delivery but the Malay shirt that has a lot of loose threads is a direct stick,2,ordered express delivery Malay shirt lot loose threads direct stick,"['I', 'ordered', 'express', 'delivery', 'but', 'the', 'Malay', 'shirt', 'that', 'has', 'a', 'lot', 'of', 'loose', 'threads', 'is', 'a', 'direct', 'stick']","['I', 'ordered', 'express', 'delivery', 'but', 'the', 'Malay', 'shirt', 'that', 'has', 'a', 'lot', 'of', 'loose', 'threads', 'is', 'a', 'direct', 'stick']",i ordered express delivery but the malay shirt that has a lot of loose threads is a direct stick,I ordered express delivery but the Malay shirt that ha a lot of loose thread is a direct stick,"[('i', 'NN'), ('ordered', 'VBD'), ('express', 'JJ'), ('delivery', 'NN'), ('but', 'CC'), ('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('that', 'WDT'), ('has', 'VBZ'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('loose', 'JJ'), ('threads', 'NNS'), ('is', 'VBZ'), ('a', 'DT'), ('direct', 'JJ'), ('stick', 'NN')]",Negative
I think it's okay to buy this Malay shirt quality standard price even average price,3,think 's okay buy Malay shirt quality standard price even average price,"['I', 'think', 'it', ""'s"", 'okay', 'to', 'buy', 'this', 'Malay', 'shirt', 'quality', 'standard', 'price', 'even', 'average', 'price']","['I', 'think', 'it', ""'s"", 'okay', 'to', 'buy', 'this', 'Malay', 'shirt', 'quality', 'standard', 'price', 'even', 'average', 'price']",i think it s okay to buy this malay shirt quality standard price even average price,I think it 's okay to buy this Malay shirt quality standard price even average price,"[('i', 'NN'), ('think', 'VBP'), ('it', 'PRP'), ('s', 'VBZ'), ('okay', 'NN'), ('to', 'TO'), ('buy', 'VB'), ('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('quality', 'NN'), ('standard', 'JJ'), ('price', 'NN'), ('even', 'RB'), ('average', 'JJ'), ('price', 'NN')]",Neutral
The design is easy to cool but minus wow is worth the price,3,design easy cool minus wow worth price,"['The', 'design', 'is', 'easy', 'to', 'cool', 'but', 'minus', 'wow', 'is', 'worth', 'the', 'price']","['The', 'design', 'is', 'easy', 'to', 'cool', 'but', 'minus', 'wow', 'is', 'worth', 'the', 'price']",the design is easy to cool but minus wow is worth the price,The design is easy to cool but minus wow is worth the price,"[('the', 'DT'), ('design', 'NN'), ('is', 'VBZ'), ('easy', 'JJ'), ('to', 'TO'), ('cool', 'VB'), ('but', 'CC'), ('minus', 'CC'), ('wow', 'NN'), ('is', 'VBZ'), ('worth', 'IN'), ('the', 'DT'), ('price', 'NN')]",Neutral
Malay shirts are in good condition in standard sticks are very special,3,Malay shirts good condition standard sticks special,"['Malay', 'shirts', 'are', 'in', 'good', 'condition', 'in', 'standard', 'sticks', 'are', 'very', 'special']","['Malay', 'shirts', 'are', 'in', 'good', 'condition', 'in', 'standard', 'sticks', 'are', 'very', 'special']",malay shirts are in good condition in standard sticks are very special,Malay shirt are in good condition in standard stick are very special,"[('malay', 'NN'), ('shirts', 'NNS'), ('are', 'VBP'), ('in', 'IN'), ('good', 'JJ'), ('condition', 'NN'), ('in', 'IN'), ('standard', 'JJ'), ('sticks', 'NNS'), ('are', 'VBP'), ('very', 'RB'), ('special', 'JJ')]",Neutral
The size is quite accurate but the taste can improve the quality of the fabric,3,size quite accurate taste improve quality fabric,"['The', 'size', 'is', 'quite', 'accurate', 'but', 'the', 'taste', 'can', 'improve', 'the', 'quality', 'of', 'the', 'fabric']","['The', 'size', 'is', 'quite', 'accurate', 'but', 'the', 'taste', 'can', 'improve', 'the', 'quality', 'of', 'the', 'fabric']",the size is quite accurate but the taste can improve the quality of the fabric,The size is quite accurate but the taste can improve the quality of the fabric,"[('the', 'DT'), ('size', 'NN'), ('is', 'VBZ'), ('quite', 'RB'), ('accurate', 'JJ'), ('but', 'CC'), ('the', 'DT'), ('taste', 'NN'), ('can', 'MD'), ('improve', 'VB'), ('the', 'DT'), ('quality', 'NN'), ('of', 'IN'), ('the', 'DT'), ('fabric', 'NN')]",Neutral
Fast delivery service but this Malay shirt is as usual when it comes to it,3,Fast delivery service Malay shirt usual comes,"['Fast', 'delivery', 'service', 'but', 'this', 'Malay', 'shirt', 'is', 'as', 'usual', 'when', 'it', 'comes', 'to', 'it']","['Fast', 'delivery', 'service', 'but', 'this', 'Malay', 'shirt', 'is', 'as', 'usual', 'when', 'it', 'comes', 'to', 'it']",fast delivery service but this malay shirt is as usual when it comes to it,Fast delivery service but this Malay shirt is a usual when it come to it,"[('fast', 'RB'), ('delivery', 'NN'), ('service', 'NN'), ('but', 'CC'), ('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('as', 'RB'), ('usual', 'JJ'), ('when', 'WRB'), ('it', 'PRP'), ('comes', 'VBZ'), ('to', 'TO'), ('it', 'PRP')]",Neutral
This Malay shirt is worth the price paid but,3,Malay shirt worth price paid,"['This', 'Malay', 'shirt', 'is', 'worth', 'the', 'price', 'paid', 'but']","['This', 'Malay', 'shirt', 'is', 'worth', 'the', 'price', 'paid', 'but']",this malay shirt is worth the price paid but,This Malay shirt is worth the price paid but,"[('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('worth', 'IN'), ('the', 'DT'), ('price', 'NN'), ('paid', 'VBD'), ('but', 'CC')]",Neutral
The quality of the fabric is okay but the design is quite common in the whole,3,quality fabric okay design quite common whole,"['The', 'quality', 'of', 'the', 'fabric', 'is', 'okay', 'but', 'the', 'design', 'is', 'quite', 'common', 'in', 'the', 'whole']","['The', 'quality', 'of', 'the', 'fabric', 'is', 'okay', 'but', 'the', 'design', 'is', 'quite', 'common', 'in', 'the', 'whole']",the quality of the fabric is okay but the design is quite common in the whole,The quality of the fabric is okay but the design is quite common in the whole,"[('the', 'DT'), ('quality', 'NN'), ('of', 'IN'), ('the', 'DT'), ('fabric', 'NN'), ('is', 'VBZ'), ('okay', 'JJ'), ('but', 'CC'), ('the', 'DT'), ('design', 'NN'), ('is', 'VBZ'), ('quite', 'RB'), ('common', 'JJ'), ('in', 'IN'), ('the', 'DT'), ('whole', 'NN')]",Neutral
The Malay shirt I bought at a simple price,3,Malay shirt bought simple price,"['The', 'Malay', 'shirt', 'I', 'bought', 'at', 'a', 'simple', 'price']","['The', 'Malay', 'shirt', 'I', 'bought', 'at', 'a', 'simple', 'price']",the malay shirt i bought at a simple price,The Malay shirt I bought at a simple price,"[('the', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('i', 'NN'), ('bought', 'VBD'), ('at', 'IN'), ('a', 'DT'), ('simple', 'JJ'), ('price', 'NN')]",Neutral
Fast delivery but the design of this Malay shirt is rejected there is a very wow,3,Fast delivery design Malay shirt rejected wow,"['Fast', 'delivery', 'but', 'the', 'design', 'of', 'this', 'Malay', 'shirt', 'is', 'rejected', 'there', 'is', 'a', 'very', 'wow']","['Fast', 'delivery', 'but', 'the', 'design', 'of', 'this', 'Malay', 'shirt', 'is', 'rejected', 'there', 'is', 'a', 'very', 'wow']",fast delivery but the design of this malay shirt is rejected there is a very wow,Fast delivery but the design of this Malay shirt is rejected there is a very wow,"[('fast', 'JJ'), ('delivery', 'NN'), ('but', 'CC'), ('the', 'DT'), ('design', 'NN'), ('of', 'IN'), ('this', 'DT'), ('malay', 'NN'), ('shirt', 'NN'), ('is', 'VBZ'), ('rejected', 'VBN'), ('there', 'EX'), ('is', 'VBZ'), ('a', 'DT'), ('very', 'RB'), ('wow', 'JJ')]",Neutral
